date,gz_spread,ebp,est_prob
1983-12-01,0.9662728531907336,0.07248153362160747,0.23213082224326817
1984-01-01,0.9245858531474848,-0.00811877453627962,0.20268747588266095
1984-02-01,0.9103033098222356,-0.0838774185509461,0.1771572178951076
1984-03-01,0.951469690999222,-0.0077748341186995,0.20280817951640456
1984-04-01,0.9640538555113872,0.05905548556259443,0.2270670997195786
1984-05-01,0.7599568765231222,-0.3661042221091044,0.10077394963900968
1984-06-01,0.7834195920429168,-0.07616154853878143,0.1796604723791129
1984-07-01,0.915302548771836,-0.16701284092188928,0.151594717773891
1984-08-01,0.9157287712330392,0.14079753829593167,0.2588456674662683
1984-09-01,0.9061431005259268,-0.06701620703054978,0.18265612018568203
1984-10-01,0.931165565570627,-0.2597576620892623,0.12611904036884233
1984-11-01,0.9512696600236864,-0.13723119648851845,0.16045503212797127
1984-12-01,0.9565824348689572,-0.02222999432343841,0.1977723336818345
1985-01-01,1.0519381189768462,-0.15793943875836924,0.15425900586352162
1985-02-01,0.9405876170997012,-0.1864879281802655,0.14597996880808695
1985-03-01,0.9706894728250528,0.0472433900454392,0.2226640643615605
1985-04-01,1.061068733819435,-0.08119750919236668,0.17802415073339933
1985-05-01,1.1991082705631746,-0.2922203451733676,0.11795101175006992
1985-06-01,1.1697971611050744,0.02229990285775418,0.2135279221890171
1985-07-01,1.1333078735846984,-0.02200660764351969,0.19784957710941037
1985-08-01,1.1611328656795772,0.00414033797406188,0.20701618983312917
1985-09-01,1.1356248045926107,0.0839681517874109,0.2365125048739241
1985-10-01,1.2284311223784024,0.14518592762037708,0.2606145208648582
1985-11-01,1.2895870431877798,0.17014947509844447,0.2707937589457453
1985-12-01,1.3748789370417211,-0.04896709318951831,0.1886591664393832
1986-01-01,1.328334663563506,0.1822943502355261,0.2758167857746784
1986-02-01,1.5497237045603347,-0.2018557400012544,0.14164923531450915
1986-03-01,1.9991487519450328,0.5620940748583008,0.4510147534683629
1986-04-01,1.9184641059649592,0.5108031448745245,0.4258814799560501
1986-05-01,1.5866962357352212,0.00938569207704032,0.2088849187297717
1986-06-01,1.9003727235973953,0.08592797667013197,0.2372646185096067
1986-07-01,2.0692244812858496,0.6880371316905733,0.5133583529754144
1986-08-01,2.231424460367828,0.6551344759637967,0.4970406154393712
1986-09-01,1.9022360236631717,0.3021425918005869,0.32768911054586203
1986-10-01,1.9137912097627143,0.4797546170774451,0.41080565192785345
1986-11-01,2.028667375395258,0.5882778942913585,0.4639279103553272
1986-12-01,1.930246589778661,0.6102732514317071,0.4748054491667861
1987-01-01,1.8012622410758348,0.47031644810179585,0.40624780021718576
1987-02-01,1.9024488648189863,0.5389325911079272,0.43963474500798583
1987-03-01,1.8239814018725848,0.42805197234456305,0.3860012896043234
1987-04-01,1.7103216658632594,-0.26476453408652145,0.12483416105279475
1987-05-01,1.68388721748476,0.1697214505020126,0.2706175677897284
1987-06-01,1.639050457817809,0.15418984627550336,0.26426316365180913
1987-07-01,1.594127177127132,0.2263995879670324,0.2944341573365991
1987-08-01,1.5160015599025936,0.22285151193904865,0.2929152262830438
1987-09-01,1.4993881575531094,0.21712641747508063,0.2904720122158764
1987-10-01,1.6241249060666865,-0.6629766751551098,0.0498546965115063
1987-11-01,1.6043764806399006,0.21580433525326037,0.2899091653231206
1987-12-01,1.5739394552917203,-0.02992095550553397,0.1951240526185771
1988-01-01,1.642292720468512,-0.16931367709813985,0.15092399778424137
1988-02-01,1.5964031008325026,0.16532942962664743,0.26881296016762946
1988-03-01,1.4943899163805952,-0.09746249872065448,0.17280365743505918
1988-04-01,1.394489346097105,-0.0275490415577666,0.1959384820522076
1988-05-01,1.4005998368546866,0.05105124080510936,0.22407812417474796
1988-06-01,1.461479289175077,0.1487519034406466,0.262056447941173
1988-07-01,1.352658344162862,-0.13309219485282542,0.16171267896366276
1988-08-01,1.3358934015049817,0.03568046199050756,0.21840144035451792
1988-09-01,1.4314266115200294,0.2196271814079822,0.291538052880839
1988-10-01,1.556773251364014,0.3249151867787836,0.3379774326457593
1988-11-01,1.4785730124629266,0.22765628490088008,0.2949730198307621
1988-12-01,1.491305310749086,0.3627487364019917,0.35533744283359436
1989-01-01,1.5547748210063714,0.3618323337991123,0.35491320408617677
1989-02-01,1.4457451433967528,0.24955061607860807,0.30443316417615623
1989-03-01,1.521796417969204,0.4798333041133962,0.4108437028157996
1989-04-01,1.5762463223027845,0.5642360316496515,0.45206935183728386
1989-05-01,1.627533859086566,0.3902533140024571,0.3681517013790051
1989-06-01,1.828941160853612,0.6472782012780243,0.4931440834993122
1989-07-01,1.957873517878501,0.8713788458732588,0.6031252347264325
1989-08-01,1.7728031516570917,0.5896942100788942,0.4646276081243035
1989-09-01,1.6098494298780603,0.6316282092788912,0.4853843619454572
1989-10-01,1.5479655398984602,0.518628973235582,0.4296994427835185
1989-11-01,1.54437498183621,0.6359287768529321,0.4875162816358372
1989-12-01,1.4583979179545183,0.529557920717007,0.4350422584747839
1990-01-01,1.353000376120297,0.2674802967820129,0.3122793126663532
1990-02-01,1.3481455158781577,0.40043737632129006,0.37293477260225943
1990-03-01,1.342693439550254,0.4234771160011363,0.38382717702376645
1990-04-01,1.2768704962813933,0.18610894481052687,0.2774038680961658
1990-05-01,1.1438834400060625,0.09948165629316108,0.24250184141766176
1990-06-01,1.16396636073479,0.15113159003218946,0.2630209606253273
1990-07-01,1.1153271973470955,0.08215203277610361,0.23581671351575756
1990-08-01,1.0449809382742012,-0.22051760316483127,0.1365083463484576
1990-09-01,1.0662999533630766,-0.0055936155667744,0.2035746630940735
1990-10-01,1.323732043990583,0.1724025981974091,0.2717221729074122
1990-11-01,1.4659013762689967,0.27534349958526905,0.31574762887568747
1990-12-01,1.4681418916324196,0.3514307622941133,0.35011062631710754
1991-01-01,1.4811933533571378,0.3724829039361621,0.3598547470786083
1991-02-01,1.329468144946888,0.3027429154646142,0.3279586988931008
1991-03-01,1.288112556455963,0.23728280516196176,0.29911578922447213
1991-04-01,1.2895749714037532,0.20191771286273208,0.2840283792191611
1991-05-01,1.24254903373424,0.1861869426932492,0.2774363660503816
1991-06-01,1.219053645634931,0.0977488805561082,0.24182881450886423
1991-07-01,1.3049049073262844,0.19451340664951575,0.280916264395467
1991-08-01,1.2288004143189024,0.13845801422269433,0.25790520704613895
1991-09-01,1.3313648828634703,0.171691143254199,0.27142884221088426
1991-10-01,1.3086918230970053,0.15677197401376697,0.2653142937554117
1991-11-01,1.3010046608973738,0.1675582454659288,0.2697279874147679
1991-12-01,1.4660034604411245,0.18075800087915472,0.27517884221428435
1992-01-01,1.2794536211254657,0.05536618930351666,0.22568664423760992
1992-02-01,1.242899862440982,0.10256897750640204,0.2437034968459404
1992-03-01,1.1699083103909609,0.04633951974223427,0.22232915723389407
1992-04-01,1.175509784223132,0.03857139537649501,0.21946274147094813
1992-05-01,1.1843820679140804,0.00535733586310982,0.2074488783562632
1992-06-01,1.172716978626827,0.00268385085234079,0.20649905646777272
1992-07-01,1.2350408369293928,-0.06305787768700144,0.18396232567502885
1992-08-01,1.3799484301665772,0.08144517341739332,0.2355462070251242
1992-09-01,1.500225097394876,0.1799720541511165,0.27485277201291997
1992-10-01,1.393902458396458,0.11031276969052528,0.24673164806305592
1992-11-01,1.2645266161700814,0.07138896640638981,0.23171641808125212
1992-12-01,1.3295045115637305,0.10580666901701496,0.24496712523331143
1993-01-01,1.355951641874794,0.0690820192944579,0.23084276254758057
1993-02-01,1.3965432285368893,0.06261971588236848,0.2284052676612376
1993-03-01,1.3454621283300705,0.03273988702968555,0.21732495409971184
1993-04-01,1.3935857024107212,0.06553157746315974,0.22950178885667563
1993-05-01,1.3054661954946778,0.03499194238706371,0.21814911196275863
1993-06-01,1.2981601902812958,-0.03207394273535002,0.1943865790353468
1993-07-01,1.2721859437250171,-0.03860313299634721,0.1921604995435421
1993-08-01,1.3625285071977742,-0.03798329200216321,0.19237115732677423
1993-09-01,1.3998979187338974,0.05121486161799016,0.224138999469617
1993-10-01,1.3367448488358842,-0.0232484954531702,0.19742038380114385
1993-11-01,1.2544880900996584,-0.11799133579459986,0.1663554369922367
1993-12-01,1.2250751399134472,-0.15607628875144997,0.1548099051467922
1994-01-01,1.18684313879281,-0.23166876188043228,0.13349812721527296
1994-02-01,1.0968800713628677,-0.4236928823512598,0.08870773798632471
1994-03-01,1.1755918513296757,-0.3077604132740719,0.11417629087314632
1994-04-01,1.1879849829668934,-0.2665045335965641,0.12438978593402282
1994-05-01,1.2113674560872132,-0.271466900382354,0.12312853679350746
1994-06-01,1.1748465768652063,-0.3165904567057849,0.11207018225942685
1994-07-01,1.1696839016010063,-0.29186485229154524,0.11803838268145884
1994-08-01,1.1477256712956685,-0.26219895710394514,0.1254914003833323
1994-09-01,1.1327907919544653,-0.38403997703953574,0.0968940847783084
1994-10-01,1.1500297873729357,-0.30318267007127075,0.11527918537783478
1994-11-01,1.219551405021898,-0.22844478241500843,0.13436370000444567
1994-12-01,1.245588667914712,-0.17706706489299306,0.1486783589013138
1995-01-01,1.2376204091901175,-0.2214760452151927,0.13624780896898367
1995-02-01,1.2088059775581974,-0.2543305440641064,0.12752214504640505
1995-03-01,1.2078650507605075,-0.2630571174416081,0.12527129201368292
1995-04-01,1.183477000313479,-0.2035360305377616,0.14118105399943076
1995-05-01,1.2813010454586733,-0.2908235488605764,0.11829457146432765
1995-06-01,1.3072308326919748,-0.10703205315700905,0.16977823301226783
1995-07-01,1.2247000578450402,-0.27620275337538547,0.12193324365344552
1995-08-01,1.2437997207484637,-0.16962820282501667,0.1508324636430778
1995-09-01,1.2399793988750591,-0.12789474882857554,0.16330101102510222
1995-10-01,1.313574129636491,-0.09125617583231826,0.17478404700542513
1995-11-01,1.358512931554788,-0.00944669228824435,0.2022218548585339
1995-12-01,1.372109117508295,-0.02172807602694559,0.1979459142725598
1996-01-01,1.3535891710896124,-0.06940741258864236,0.1818698614986769
1996-02-01,1.2660126664666465,-0.2779635158463616,0.12149092591274475
1996-03-01,1.2248624597498483,-0.30306161717483815,0.11530845251136364
1996-04-01,1.2275426310800963,-0.2537956606914149,0.12766101688451892
1996-05-01,1.173951392709142,-0.2868192587245013,0.1192833967002684
1996-06-01,1.2378641745844523,-0.24019444439703963,0.13122766394006638
1996-07-01,1.250432484837979,-0.28884325233752284,0.1187828620597092
1996-08-01,1.220289058995749,-0.3589302832303565,0.10235712999610871
1996-09-01,1.204128297221062,-0.3539176761386833,0.1034740211671528
1996-10-01,1.2458245076563657,-0.2973722267759553,0.11668994639608382
1996-11-01,1.293653400846767,-0.24872716862239663,0.12898216892514708
1996-12-01,1.2157914465016706,-0.37076485395171543,0.09975503266695024
1997-01-01,1.2492595672741846,-0.31984304034733935,0.111301431143122
1997-02-01,1.183749164449512,-0.4358043518879125,0.0863130318884012
1997-03-01,1.1872482912305606,-0.4657027827986618,0.08060886878293838
1997-04-01,1.1921553480545748,-0.41530346945667374,0.09039528847276695
1997-05-01,1.1503118443016456,-0.41432689111989407,0.09059326821358162
1997-06-01,1.1253428701756425,-0.513948905317624,0.07201134948422687
1997-07-01,1.182791168896258,-0.4902757627708232,0.0761377489926458
1997-08-01,1.123788043465732,-0.4920100684319533,0.07582946568699041
1997-09-01,1.1348460962459217,-0.5435016250671154,0.06710335602792836
1997-10-01,1.2675429750986125,-0.4174305072912343,0.089965190658298555
1997-11-01,1.291483356687293,-0.31128748885005764,0.11333166961128392
1997-12-01,1.2848991315655756,-0.3763139768980148,0.0985517121248351
1998-01-01,1.3324764948963344,-0.33153558107208125,0.10856908201769516
1998-02-01,1.300507169835315,-0.30677585683555364,0.11441285886676626
1998-03-01,1.2807110816305671,-0.358139437826855,0.1025327584512915
1998-04-01,1.1931878821197677,-0.39091843814038696,0.0954356044525782
1998-05-01,1.2049649621035616,-0.3460075248666805,0.1052544823307763
1998-06-01,1.304477392053375,-0.30755260036168464,0.1142261948718334
1998-07-01,1.351531588162124,-0.26838502381995455,0.12391077623749364
1998-08-01,1.9823382484716956,0.13174744329132126,0.25521750721239655
