year,month,logip,logcpi,gs1,ff,gs2,cm5yr,cm10yr,cm5f5,ebp,mortg_spread_m,cp3m_spread_m
2001,10,448.30613073499,517.953383055807,2.33,2.49,2.77962727272727,3.95057272727273,4.97367727272727,5.99678181818182,1.05131617671274,1.64382272727273,0.127727272727272
2001,11,447.699584726458,517.897060891547,2.18,2.09,2.82031,4.07775,5.053865,6.02998,-0.0774191953718102,1.604135,0.128499999999999
2001,12,447.656833745718,517.840706987548,2.22,1.82,3.112015,4.559145,5.526835,6.494525,0.414275739167249,1.538165,0.1165
2002,1,448.320140229835,518.009673516061,2.16,1.73,3.02421904761905,4.48733333333333,5.44550952380952,6.40368571428571,0.574067441918332,1.55199047619048,0.0671428571428569
2002,2,448.331662698096,518.178355029209,2.23,1.74,3.00741578947368,4.39167368421053,5.35602105263158,6.32036842105263,0.788497527381401,1.53647894736842,0.0757894736842104
2002,3,449.052895967589,518.458860121969,2.57,1.73,3.510295,4.8282,5.706505,6.58481,0.290324143750823,1.307495,0.0863095238095237
2002,4,449.539996184157,518.906038061109,2.48,1.75,3.38636363636364,4.72062272727273,5.59567272727273,6.47072272727273,0.424049185741515,1.38932727272727,0.12
2002,5,449.940959030893,519.017520792833,2.35,1.75,3.23526818181818,4.56674545454545,5.51705909090909,6.46737272727272,0.521183716568818,1.28894090909091,0.0699999999999996
2002,6,450.762460954537,519.07321558681,2.2,1.75,2.96218,4.264285,5.28404,6.303795,0.974154404972786,1.36596,0.0835000000000001
2002,7,450.730263890587,519.295685089021,1.96,1.73,2.51412272727273,3.89016818181818,5.04414545454546,6.19812272727273,1.59921124539319,1.44085454545454,0.0754545454545454
2002,8,450.619148538231,519.573077777294,1.76,1.74,2.11223181818182,3.39577727272727,4.68696363636364,5.97815,1.49554431789771,1.60303636363636,0.0936363636363637
2002,9,450.704013407891,519.739144795808,1.72,1.75,1.973345,3.034065,4.299335,5.564605,1.67925632317533,1.793165,0.1095
2002,10,450.495529774197,519.960139360888,1.65,1.75,1.91820454545455,3.04237727272727,4.40348636363636,5.76459545454545,1.4765784843178,1.70901363636364,0.132727272727273
2002,11,451.054187365929,520.12556537049,1.49,1.34,1.93652105263158,3.15670526315789,4.47507894736842,5.79345263157895,1.05938612856878,1.59292105263158,0.135263157894737
2002,12,450.496524636837,520.290718174338,1.45,1.24,1.8396619047619,3.1215380952381,4.46267619047619,5.80381428571428,0.920458219332056,1.58482380952381,0.12952380952381
2003,1,451.345065209227,520.729796816087,1.36,1.24,1.75328095238095,3.09759047619048,4.45751428571429,5.8174380952381,0.867942087448534,1.45848571428571,0.101428571428572
2003,2,451.46380730202,521.275947818639,1.3,1.26,1.63592105263158,2.94753684210526,4.28705263157895,5.62656842105263,0.666158143729614,1.55544736842105,0.0878947368421052
2003,3,451.200610167257,521.439213161028,1.24,1.25,1.58912857142857,2.83842380952381,4.18429047619048,5.53015714285714,0.154762316649211,1.56070952380952,0.079047619047619
2003,4,450.603138636349,521.057845224003,1.27,1.26,1.6442380952381,2.97502380952381,4.31404285714286,5.65306190476191,0.0617373046966421,1.49845714285714,0.098073593073593
2003,5,450.575860693268,520.893955539682,1.18,1.26,1.40719523809524,2.54911428571429,3.87761428571429,5.20611428571429,-0.473746792964367,1.60638571428571,0.136190476190477
2003,6,450.703572164423,521.003245168047,1.01,1.22,1.22568571428571,2.28890476190476,3.63467619047619,4.98044761904762,-0.373902129707559,1.59532380952381,0.106190476190476
2003,7,451.216085719483,521.330399222108,1.12,1.01,1.50180454545455,2.87636818181818,4.29608636363636,5.71580454545454,-1.06119187503188,1.33641363636364,0.124545454545454
2003,8,450.997669937485,521.764946348058,1.31,1.03,1.88337142857143,3.39577142857143,4.82228571428571,6.2488,-0.200544034384337,1.44171428571429,0.113333333333334
2003,9,451.640345107699,522.089621957945,1.24,1.01,1.6993,3.19689047619048,4.61824285714286,6.03959523809524,-0.542049092754147,1.52925714285714,0.119047619047619
2003,10,451.763430783541,521.981513839308,1.25,1.01,1.75208636363636,3.20569545454545,4.61604090909091,6.02638636363636,-0.52321319468077,1.33595909090909,0.138636363636363
2003,11,452.431689988461,522.035582507832,1.34,1,1.92091111111111,3.30048888888889,4.60716666666667,5.91384444444444,-0.549196423732639,1.32533333333333,0.147222222222222
2003,12,452.461284591401,522.305488204749,1.31,0.98,1.89450909090909,3.28316363636364,4.56244090909091,5.84171818181818,-0.516692074960822,1.31355909090909,0.176818181818181
2004,1,452.613347213305,522.735827760754,1.24,1,1.74913,3.12774,4.43038,5.73302,-0.709027365496054,1.28212,0.154
2004,2,453.214777824221,522.950305054768,1.24,1.01,1.73130526315789,3.08275263157895,4.36451052631579,5.64626842105263,-0.346058778176227,1.27048947368421,0.107368421052632
2004,3,452.813902239344,523.164323328004,1.19,1,1.56699565217391,2.80642608695652,4.09996956521739,5.39351304347826,-0.528071863126729,1.34503043478261,0.091304347826087
2004,4,453.184652156925,523.324536980432,1.43,1,2.08598571428571,3.40950952380952,4.64164285714286,5.87377619047619,-0.761072538257546,1.18835714285714,0.115714285714286
2004,5,453.904427227599,523.750522715128,1.78,1,2.552475,3.886605,5.01377,6.140935,-0.382815870688116,1.25623,0.132
2004,6,453.12114334698,524.121777450746,2.12,1.03,2.76962380952381,3.95567619047619,5.00779523809524,6.05991428571429,-0.390280285397878,1.27970476190476,0.123787878787879
2004,7,453.865531315346,524.227597566441,2.1,1.26,2.63649523809524,3.71639523809524,4.75681904761905,5.79724285714286,-0.327237592461973,1.29918095238095,0.179523809523809
2004,8,453.932627987283,524.280465661778,2.02,1.43,2.4902,3.50235454545454,4.54515909090909,5.58796363636364,-0.430575358851406,1.32234090909091,0.165909090909091
2004,9,454.059646423099,524.597088617583,2.12,1.61,2.49776666666667,3.36382857142857,4.3649380952381,5.36604761904762,-0.55080190157243,1.3890619047619,0.155714285714286
2004,10,454.909177696822,525.122575901419,2.23,1.76,2.559315,3.36129,4.332665,5.30404,-0.535590062092202,1.389835,0.2075
2004,11,455.157213241921,525.59316500516,2.5,1.93,2.840635,3.523925,4.40411,5.284295,-0.673851413120611,1.32589,0.127315789473684
2004,12,455.950837342015,525.59316500516,2.67,2.16,3.00035,3.59010909090909,4.41517727272727,5.24024545454545,-0.719366234136683,1.33682272727273,0.197272727272728
2005,1,456.309845253602,525.540986553676,2.86,2.28,3.20623,3.6949,4.36697,5.03904,-0.703975391939614,1.34303,0.231000000000001
2005,2,457.033129859879,525.957653823161,3.03,2.5,3.36697368421053,3.74417894736842,4.2784,4.81262105263158,-0.929504984977846,1.3491,0.169999999999999
2005,3,456.897911881917,526.320818943447,3.3,2.63,3.7176,4.13295454545455,4.61122272727273,5.08949090909091,-0.641000264468341,1.31677727272727,0.171818181818182
2005,4,457.112931426299,526.631057041295,3.32,2.79,3.64660476190476,3.9665619047619,4.44579047619048,4.92501904761905,-0.386363446251083,1.40920952380953,0.243333333333333
2005,5,457.202903478985,526.579417484248,3.33,3,3.61882380952381,3.81196190476191,4.2370380952381,4.66211428571429,-0.307690102325209,1.4829619047619,0.309523809523809
2005,6,457.651656394731,526.631057041295,3.36,3.04,3.61651363636364,3.72706818181818,4.0758,4.42453181818182,-0.452455292797934,1.5062,0.331363636363637
2005,7,457.334509765909,527.248660651351,3.64,3.26,3.863415,3.94558,4.241525,4.53747,-0.555954439902686,1.453475,0.275
2005,8,457.659888600566,527.86247332023,3.87,3.5,4.02723043478261,4.0779347826087,4.32338260869565,4.56883043478261,-0.553618456129134,1.49661739130435,0.247391304347826
2005,9,455.703505723611,529.229929422247,3.85,3.62,3.92560476190476,3.97519047619048,4.2757380952381,4.57628571428572,-0.462966875890917,1.4982619047619,0.373333333333335
